seed,economy,supplier,shock_allocation
2041,France,Brazil,0.0
2041,France,South Africa,0.0
2041,France,Peru,0.0
2041,France,Canada,0.0
2041,France,Others,0.0
2041,Germany,China,0.25
2041,Germany,Australia,0.0
2041,Germany,Chile,0.0
2041,Germany,Argentina,0.0
2041,Germany,DR Congo,0.0
2041,Germany,Indonesia,0.0
2041,Germany,Russia,0.0
2041,Germany,United States,0.0
2041,Germany,Brazil,0.0
2041,Germany,South Africa,0.0
2041,Germany,Peru,0.0
2041,Germany,Canada,0.0
2041,Germany,Others,0.0
2041,Italy,China,0.25
2041,Italy,Australia,0.0
2041,Italy,Chile,0.0
2041,Italy,Argentina,0.0
2041,Italy,DR Congo,0.0
2041,Italy,Indonesia,0.0
2041,Italy,Russia,0.0
2041,Italy,United States,0.0
2041,Italy,Brazil,0.0
2041,Italy,South Africa,0.0
2041,Italy,Peru,0.0
2041,Italy,Canada,0.0
2041,Italy,Others,0.0
2041,Netherlands,China,0.25
2041,Netherlands,Australia,0.0
2041,Netherlands,Chile,0.0
2041,Netherlands,Argentina,0.0
2041,Netherlands,DR Congo,0.0
2041,Netherlands,Indonesia,0.0
2041,Netherlands,Russia,0.0
2041,Netherlands,United States,0.0
2041,Netherlands,Brazil,0.0
2041,Netherlands,South Africa,0.0
2041,Netherlands,Peru,0.0
2041,Netherlands,Canada,0.0
2041,Netherlands,Others,0.0
2041,Spain,China,0.25
2041,Spain,Australia,0.0
2041,Spain,Chile,0.0
2041,Spain,Argentina,0.0
2041,Spain,DR Congo,0.0
2041,Spain,Indonesia,0.0
2041,Spain,Russia,0.0
2041,Spain,United States,0.0
2041,Spain,Brazil,0.0
2041,Spain,South Africa,0.0
2041,Spain,Peru,0.0
2041,Spain,Canada,0.0
2041,Spain,Others,0.0
2042,France,China,0.25
2042,France,Australia,0.0
2042,France,Chile,0.0
2042,France,Argentina,0.0
2042,France,DR Congo,0.0
2042,France,Indonesia,0.0
2042,France,Russia,0.0
2042,France,United States,0.0
2042,France,Brazil,0.0
2042,France,South Africa,0.0
2042,France,Peru,0.0
2042,France,Canada,0.0
2042,France,Others,0.0
2042,Germany,China,0.25
2042,Germany,Australia,0.0
2042,Germany,Chile,0.0
2042,Germany,Argentina,0.0
2042,Germany,DR Congo,0.0
2042,Germany,Indonesia,0.0
2042,Germany,Russia,0.0
2042,Germany,United States,0.0
2042,Germany,Brazil,0.0
2042,Germany,South Africa,0.0
2042,Germany,Peru,0.0
2042,Germany,Canada,0.0
2042,Germany,Others,0.0
2042,Italy,China,0.25
2042,Italy,Australia,0.0
2042,Italy,Chile,0.0
2042,Italy,Argentina,0.0
2042,Italy,DR Congo,0.0
2042,Italy,Indonesia,0.0
2042,Italy,Russia,0.0
2042,Italy,United States,0.0
2042,Italy,Brazil,0.0
2042,Italy,South Africa,0.0
2042,Italy,Peru,0.0
2042,Italy,Canada,0.0
2042,Italy,Others,0.0
2042,Netherlands,China,0.25
2042,Netherlands,Australia,0.0
2042,Netherlands,Chile,0.0
2042,Netherlands,Argentina,0.0
2042,Netherlands,DR Congo,0.0
2042,Netherlands,Indonesia,0.0
2042,Netherlands,Russia,0.0
2042,Netherlands,United States,0.0
2042,Netherlands,Brazil,0.0
2042,Netherlands,South Africa,0.0
2042,Netherlands,Peru,0.0
2042,Netherlands,Canada,0.0
2042,Netherlands,Others,0.0
2042,Spain,China,0.25
2042,Spain,Australia,0.0
2042,Spain,Chile,0.0
2042,Spain,Argentina,0.0
2042,Spain,DR Congo,0.0
2042,Spain,Indonesia,0.0
2042,Spain,Russia,0.0
2042,Spain,United States,0.0
2042,Spain,Brazil,0.0
2042,Spain,South Africa,0.0
2042,Spain,Peru,0.0
2042,Spain,Canada,0.0
2042,Spain,Others,0.0
2043,France,China,0.25
2043,France,Australia,0.0
2043,France,Chile,0.0
2043,France,Argentina,0.0
2043,France,DR Congo,0.0
2043,France,Indonesia,0.0
2043,France,Russia,0.0
2043,France,United States,0.0
2043,France,Brazil,0.0
2043,France,South Africa,0.0
2043,France,Peru,0.0
2043,France,Canada,0.0
2043,France,Others,0.0
2043,Germany,China,0.25
2043,Germany,Australia,0.0
2043,Germany,Chile,0.0
2043,Germany,Argentina,0.0
2043,Germany,DR Congo,0.0
2043,Germany,Indonesia,0.0
2043,Germany,Russia,0.0
2043,Germany,United States,0.0
2043,Germany,Brazil,0.0
2043,Germany,South Africa,0.0
2043,Germany,Peru,0.0
2043,Germany,Canada,0.0
2043,Germany,Others,0.0
2043,Italy,China,0.25
2043,Italy,Australia,0.0
2043,Italy,Chile,0.0
2043,Italy,Argentina,0.0
2043,Italy,DR Congo,0.0
2043,Italy,Indonesia,0.0
2043,Italy,Russia,0.0
2043,Italy,United States,0.0
2043,Italy,Brazil,0.0
2043,Italy,South Africa,0.0
2043,Italy,Peru,0.0
2043,Italy,Canada,0.0
2043,Italy,Others,0.0
2043,Netherlands,China,0.25
2043,Netherlands,Australia,0.0
2043,Netherlands,Chile,0.0
2043,Netherlands,Argentina,0.0
2043,Netherlands,DR Congo,0.0
2043,Netherlands,Indonesia,0.0
2043,Netherlands,Russia,0.0
2043,Netherlands,United States,0.0
2043,Netherlands,Brazil,0.0
2043,Netherlands,South Africa,0.0
2043,Netherlands,Peru,0.0
2043,Netherlands,Canada,0.0
2043,Netherlands,Others,0.0
2043,Spain,China,0.25
2043,Spain,Australia,0.0
2043,Spain,Chile,0.0
2043,Spain,Argentina,0.0
2043,Spain,DR Congo,0.0
2043,Spain,Indonesia,0.0
2043,Spain,Russia,0.0
2043,Spain,United States,0.0
2043,Spain,Brazil,0.0
2043,Spain,South Africa,0.0
2043,Spain,Peru,0.0
2043,Spain,Canada,0.0
2043,Spain,Others,0.0
2044,France,China,0.0
2044,France,Australia,0.0
2044,France,Chile,0.0
2044,France,Argentina,0.0
2044,France,DR Congo,0.0
2044,France,Indonesia,0.0
2044,France,Russia,0.0
2044,France,United States,0.0
2044,France,Brazil,0.0
2044,France,South Africa,0.0
2044,France,Peru,0.0
2044,France,Canada,0.0
2044,France,Others,0.25
2044,Germany,China,0.25
2044,Germany,Australia,0.0
2044,Germany,Chile,0.0
2044,Germany,Argentina,0.0
2044,Germany,DR Congo,0.0
2044,Germany,Indonesia,0.0
2044,Germany,Russia,0.0
2044,Germany,United States,0.0
2044,Germany,Brazil,0.0
2044,Germany,South Africa,0.0
2044,Germany,Peru,0.0
2044,Germany,Canada,0.0
2044,Germany,Others,0.0
2044,Italy,China,0.0
2044,Italy,Australia,0.0
2044,Italy,Chile,0.0
2044,Italy,Argentina,0.0
2044,Italy,DR Congo,0.0
2044,Italy,Indonesia,0.0
2044,Italy,Russia,0.0
2044,Italy,United States,0.0
2044,Italy,Brazil,0.0
2044,Italy,South Africa,0.0
2044,Italy,Peru,0.0
2044,Italy,Canada,0.0
2044,Italy,Others,0.25
2044,Netherlands,China,0.0
2044,Netherlands,Australia,0.0
2044,Netherlands,Chile,0.0
2044,Netherlands,Argentina,0.0
2044,Netherlands,DR Congo,0.0
2044,Netherlands,Indonesia,0.0
2044,Netherlands,Russia,0.0
2044,Netherlands,United States,0.0
2044,Netherlands,Brazil,0.0
2044,Netherlands,South Africa,0.0
2044,Netherlands,Peru,0.0
2044,Netherlands,Canada,0.0
2044,Netherlands,Others,0.25
2044,Spain,China,0.0
2044,Spain,Australia,0.0
2044,Spain,Chile,0.0
2044,Spain,Argentina,0.0
2044,Spain,DR Congo,0.0
2044,Spain,Indonesia,0.0
2044,Spain,Russia,0.0
2044,Spain,United States,0.0
2044,Spain,Brazil,0.0
2044,Spain,South Africa,0.0
2044,Spain,Peru,0.0
2044,Spain,Canada,0.0
2044,Spain,Others,0.25
2045,France,China,0.25
2045,France,Australia,0.0
2045,France,Chile,0.0
2045,France,Argentina,0.0
2045,France,DR Congo,0.0
2045,France,Indonesia,0.0
2045,France,Russia,0.0
2045,France,United States,0.0
2045,France,Brazil,0.0
2045,France,South Africa,0.0
2045,France,Peru,0.0
2045,France,Canada,0.0
2045,France,Others,0.0
2045,Germany,China,0.25
2045,Germany,Australia,0.0
2045,Germany,Chile,0.0
2045,Germany,Argentina,0.0
2045,Germany,DR Congo,0.0
2045,Germany,Indonesia,0.0
2045,Germany,Russia,0.0
2045,Germany,United States,0.0
2045,Germany,Brazil,0.0
2045,Germany,South Africa,0.0
2045,Germany,Peru,0.0
2045,Germany,Canada,0.0
2045,Germany,Others,0.0
2045,Italy,China,0.25
2045,Italy,Australia,0.0
2045,Italy,Chile,0.0
2045,Italy,Argentina,0.0
2045,Italy,DR Congo,0.0
2045,Italy,Indonesia,0.0
2045,Italy,Russia,0.0
2045,Italy,United States,0.0
2045,Italy,Brazil,0.0
2045,Italy,South Africa,0.0
2045,Italy,Peru,0.0
2045,Italy,Canada,0.0
2045,Italy,Others,0.0
2045,Netherlands,China,0.25
2045,Netherlands,Australia,0.0
2045,Netherlands,Chile,0.0
2045,Netherlands,Argentina,0.0
2045,Netherlands,DR Congo,0.0
2045,Netherlands,Indonesia,0.0
2045,Netherlands,Russia,0.0
2045,Netherlands,United States,0.0
2045,Netherlands,Brazil,0.0
2045,Netherlands,South Africa,0.0
2045,Netherlands,Peru,0.0
2045,Netherlands,Canada,0.0
2045,Netherlands,Others,0.0
2045,Spain,China,0.25
2045,Spain,Australia,0.0
2045,Spain,Chile,0.0
2045,Spain,Argentina,0.0
2045,Spain,DR Congo,0.0
2045,Spain,Indonesia,0.0
2045,Spain,Russia,0.0
2045,Spain,United States,0.0
2045,Spain,Brazil,0.0
2045,Spain,South Africa,0.0
2045,Spain,Peru,0.0
2045,Spain,Canada,0.0
2045,Spain,Others,0.0
2046,France,China,0.25
2046,France,Australia,0.0
2046,France,Chile,0.0
2046,France,Argentina,0.0
2046,France,DR Congo,0.0
2046,France,Indonesia,0.0
2046,France,Russia,0.0
2046,France,United States,0.0
2046,France,Brazil,0.0
2046,France,South Africa,0.0
2046,France,Peru,0.0
2046,France,Canada,0.0
2046,France,Others,0.0
2046,Germany,China,0.25
2046,Germany,Australia,0.0
2046,Germany,Chile,0.0
2046,Germany,Argentina,0.0
2046,Germany,DR Congo,0.0
2046,Germany,Indonesia,0.0
2046,Germany,Russia,0.0
2046,Germany,United States,0.0
2046,Germany,Brazil,0.0
2046,Germany,South Africa,0.0
2046,Germany,Peru,0.0
2046,Germany,Canada,0.0
2046,Germany,Others,0.0
2046,Italy,China,0.25
2046,Italy,Australia,0.0
2046,Italy,Chile,0.0
2046,Italy,Argentina,0.0
2046,Italy,DR Congo,0.0
2046,Italy,Indonesia,0.0
2046,Italy,Russia,0.0
2046,Italy,United States,0.0
2046,Italy,Brazil,0.0
2046,Italy,South Africa,0.0
2046,Italy,Peru,0.0
2046,Italy,Canada,0.0
2046,Italy,Others,0.0
2046,Netherlands,China,0.25
2046,Netherlands,Australia,0.0
2046,Netherlands,Chile,0.0
2046,Netherlands,Argentina,0.0
2046,Netherlands,DR Congo,0.0
2046,Netherlands,Indonesia,0.0
2046,Netherlands,Russia,0.0
2046,Netherlands,United States,0.0
2046,Netherlands,Brazil,0.0
2046,Netherlands,South Africa,0.0
2046,Netherlands,Peru,0.0
2046,Netherlands,Canada,0.0
2046,Netherlands,Others,0.0
2046,Spain,China,0.25
2046,Spain,Australia,0.0
2046,Spain,Chile,0.0
2046,Spain,Argentina,0.0
2046,Spain,DR Congo,0.0
2046,Spain,Indonesia,0.0
2046,Spain,Russia,0.0
2046,Spain,United States,0.0
2046,Spain,Brazil,0.0
2046,Spain,South Africa,0.0
2046,Spain,Peru,0.0
2046,Spain,Canada,0.0
2046,Spain,Others,0.0
2047,France,China,0.25
2047,France,Australia,0.0
2047,France,Chile,0.0
2047,France,Argentina,0.0
2047,France,DR Congo,0.0
2047,France,Indonesia,0.0
2047,France,Russia,0.0
2047,France,United States,0.0
2047,France,Brazil,0.0
2047,France,South Africa,0.0
2047,France,Peru,0.0
2047,France,Canada,0.0
2047,France,Others,0.0
2047,Germany,China,0.25
2047,Germany,Australia,0.0
2047,Germany,Chile,0.0
2047,Germany,Argentina,0.0
2047,Germany,DR Congo,0.0
2047,Germany,Indonesia,0.0
2047,Germany,Russia,0.0
2047,Germany,United States,0.0
2047,Germany,Brazil,0.0
2047,Germany,South Africa,0.0
2047,Germany,Peru,0.0
2047,Germany,Canada,0.0
2047,Germany,Others,0.0
2047,Italy,China,0.25
2047,Italy,Australia,0.0
2047,Italy,Chile,0.0
2047,Italy,Argentina,0.0
2047,Italy,DR Congo,0.0
2047,Italy,Indonesia,0.0
2047,Italy,Russia,0.0
2047,Italy,United States,0.0
2047,Italy,Brazil,0.0
2047,Italy,South Africa,0.0
2047,Italy,Peru,0.0
2047,Italy,Canada,0.0
2047,Italy,Others,0.0
2047,Netherlands,China,0.25
2047,Netherlands,Australia,0.0
2047,Netherlands,Chile,0.0
2047,Netherlands,Argentina,0.0
2047,Netherlands,DR Congo,0.0
2047,Netherlands,Indonesia,0.0
2047,Netherlands,Russia,0.0
2047,Netherlands,United States,0.0
2047,Netherlands,Brazil,0.0
2047,Netherlands,South Africa,0.0
2047,Netherlands,Peru,0.0
2047,Netherlands,Canada,0.0
2047,Netherlands,Others,0.0
2047,Spain,China,0.25
2047,Spain,Australia,0.0
2047,Spain,Chile,0.0
2047,Spain,Argentina,0.0
2047,Spain,DR Congo,0.0
2047,Spain,Indonesia,0.0
2047,Spain,Russia,0.0
2047,Spain,United States,0.0
2047,Spain,Brazil,0.0
2047,Spain,South Africa,0.0
2047,Spain,Peru,0.0
2047,Spain,Canada,0.0
2047,Spain,Others,0.0
2048,France,China,0.25
2048,France,Australia,0.0
2048,France,Chile,0.0
2048,France,Argentina,0.0
2048,France,DR Congo,0.0
2048,France,Indonesia,0.0
2048,France,Russia,0.0
2048,France,United States,0.0
2048,France,Brazil,0.0
2048,France,South Africa,0.0
2048,France,Peru,0.0
2048,France,Canada,0.0
2048,France,Others,0.0
2048,Germany,China,0.25
2048,Germany,Australia,0.0
2048,Germany,Chile,0.0
2048,Germany,Argentina,0.0
2048,Germany,DR Congo,0.0
2048,Germany,Indonesia,0.0
2048,Germany,Russia,0.0
2048,Germany,United States,0.0
2048,Germany,Brazil,0.0
2048,Germany,South Africa,0.0
2048,Germany,Peru,0.0
2048,Germany,Canada,0.0
2048,Germany,Others,0.0
2048,Italy,China,0.25
2048,Italy,Australia,0.0
2048,Italy,Chile,0.0
2048,Italy,Argentina,0.0
2048,Italy,DR Congo,0.0
2048,Italy,Indonesia,0.0
2048,Italy,Russia,0.0
2048,Italy,United States,0.0
2048,Italy,Brazil,0.0
2048,Italy,South Africa,0.0
2048,Italy,Peru,0.0
2048,Italy,Canada,0.0
2048,Italy,Others,0.0
2048,Netherlands,China,0.25
2048,Netherlands,Australia,0.0
2048,Netherlands,Chile,0.0
2048,Netherlands,Argentina,0.0
2048,Netherlands,DR Congo,0.0
2048,Netherlands,Indonesia,0.0
2048,Netherlands,Russia,0.0
2048,Netherlands,United States,0.0
2048,Netherlands,Brazil,0.0
2048,Netherlands,South Africa,0.0
2048,Netherlands,Peru,0.0
2048,Netherlands,Canada,0.0
2048,Netherlands,Others,0.0
2048,Spain,China,0.25
2048,Spain,Australia,0.0
2048,Spain,Chile,0.0
2048,Spain,Argentina,0.0
2048,Spain,DR Congo,0.0
2048,Spain,Indonesia,0.0
2048,Spain,Russia,0.0
2048,Spain,United States,0.0
2048,Spain,Brazil,0.0
2048,Spain,South Africa,0.0
2048,Spain,Peru,0.0
2048,Spain,Canada,0.0
2048,Spain,Others,0.0
2049,France,China,0.25
2049,France,Australia,0.0
2049,France,Chile,0.0
2049,France,Argentina,0.0
2049,France,DR Congo,0.0
2049,France,Indonesia,0.0
2049,France,Russia,0.0
2049,France,United States,0.0
2049,France,Brazil,0.0
2049,France,South Africa,0.0
2049,France,Peru,0.0
2049,France,Canada,0.0
2049,France,Others,0.0
2049,Germany,China,0.25
2049,Germany,Australia,0.0
2049,Germany,Chile,0.0
2049,Germany,Argentina,0.0
2049,Germany,DR Congo,0.0
2049,Germany,Indonesia,0.0
2049,Germany,Russia,0.0
2049,Germany,United States,0.0
2049,Germany,Brazil,0.0
2049,Germany,South Africa,0.0
2049,Germany,Peru,0.0
2049,Germany,Canada,0.0
2049,Germany,Others,0.0
2049,Italy,China,0.25
2049,Italy,Australia,0.0
2049,Italy,Chile,0.0
2049,Italy,Argentina,0.0
2049,Italy,DR Congo,0.0
2049,Italy,Indonesia,0.0
2049,Italy,Russia,0.0
2049,Italy,United States,0.0
2049,Italy,Brazil,0.0
2049,Italy,South Africa,0.0
2049,Italy,Peru,0.0
2049,Italy,Canada,0.0
2049,Italy,Others,0.0
2049,Netherlands,China,0.25
2049,Netherlands,Australia,0.0
2049,Netherlands,Chile,0.0
2049,Netherlands,Argentina,0.0
2049,Netherlands,DR Congo,0.0
2049,Netherlands,Indonesia,0.0
2049,Netherlands,Russia,0.0
2049,Netherlands,United States,0.0
2049,Netherlands,Brazil,0.0
2049,Netherlands,South Africa,0.0
2049,Netherlands,Peru,0.0
2049,Netherlands,Canada,0.0
2049,Netherlands,Others,0.0
2049,Spain,China,0.25
2049,Spain,Australia,0.0
2049,Spain,Chile,0.0
2049,Spain,Argentina,0.0
2049,Spain,DR Congo,0.0
2049,Spain,Indonesia,0.0
2049,Spain,Russia,0.0
2049,Spain,United States,0.0
2049,Spain,Brazil,0.0
2049,Spain,South Africa,0.0
2049,Spain,Peru,0.0
2049,Spain,Canada,0.0
2049,Spain,Others,0.0
2050,France,China,0.25
2050,France,Australia,0.0
2050,France,Chile,0.0
2050,France,Argentina,0.0
2050,France,DR Congo,0.0
2050,France,Indonesia,0.0
2050,France,Russia,0.0
2050,France,United States,0.0
2050,France,Brazil,0.0
2050,France,South Africa,0.0
2050,France,Peru,0.0
2050,France,Canada,0.0
2050,France,Others,0.0
2050,Germany,China,0.25
2050,Germany,Australia,0.0
2050,Germany,Chile,0.0
2050,Germany,Argentina,0.0
2050,Germany,DR Congo,0.0
2050,Germany,Indonesia,0.0
2050,Germany,Russia,0.0
2050,Germany,United States,0.0
2050,Germany,Brazil,0.0
2050,Germany,South Africa,0.0
2050,Germany,Peru,0.0
2050,Germany,Canada,0.0
2050,Germany,Others,0.0
2050,Italy,China,0.25
2050,Italy,Australia,0.0
2050,Italy,Chile,0.0
2050,Italy,Argentina,0.0
2050,Italy,DR Congo,0.0
2050,Italy,Indonesia,0.0
2050,Italy,Russia,0.0
2050,Italy,United States,0.0
2050,Italy,Brazil,0.0
2050,Italy,South Africa,0.0
2050,Italy,Peru,0.0
2050,Italy,Canada,0.0
2050,Italy,Others,0.0
2050,Netherlands,China,0.25
2050,Netherlands,Australia,0.0
2050,Netherlands,Chile,0.0
2050,Netherlands,Argentina,0.0
2050,Netherlands,DR Congo,0.0
2050,Netherlands,Indonesia,0.0
2050,Netherlands,Russia,0.0
2050,Netherlands,United States,0.0
2050,Netherlands,Brazil,0.0
2050,Netherlands,South Africa,0.0
2050,Netherlands,Peru,0.0
2050,Netherlands,Canada,0.0
2050,Netherlands,Others,0.0
2050,Spain,China,0.25
2050,Spain,Australia,0.0
2050,Spain,Chile,0.0
2050,Spain,Argentina,0.0
2050,Spain,DR Congo,0.0
2050,Spain,Indonesia,0.0
2050,Spain,Russia,0.0
2050,Spain,United States,0.0
2050,Spain,Brazil,0.0
2050,Spain,South Africa,0.0
2050,Spain,Peru,0.0
2050,Spain,Canada,0.0
2050,Spain,Others,0.0
2051,France,China,0.25
2051,France,Australia,0.0
2051,France,Chile,0.0
2051,France,Argentina,0.0
2051,France,DR Congo,0.0
2051,France,Indonesia,0.0
2051,France,Russia,0.0
2051,France,United States,0.0
2051,France,Brazil,0.0
2051,France,South Africa,0.0
2051,France,Peru,0.0
2051,France,Canada,0.0
2051,France,Others,0.0
2051,Germany,China,0.25
2051,Germany,Australia,0.0
2051,Germany,Chile,0.0
2051,Germany,Argentina,0.0
2051,Germany,DR Congo,0.0
2051,Germany,Indonesia,0.0
2051,Germany,Russia,0.0
2051,Germany,United States,0.0
2051,Germany,Brazil,0.0
2051,Germany,South Africa,0.0
2051,Germany,Peru,0.0
2051,Germany,Canada,0.0
2051,Germany,Others,0.0
2051,Italy,China,0.25
2051,Italy,Australia,0.0
2051,Italy,Chile,0.0
2051,Italy,Argentina,0.0
2051,Italy,DR Congo,0.0
2051,Italy,Indonesia,0.0
2051,Italy,Russia,0.0
2051,Italy,United States,0.0
2051,Italy,Brazil,0.0
2051,Italy,South Africa,0.0
2051,Italy,Peru,0.0
2051,Italy,Canada,0.0
2051,Italy,Others,0.0
2051,Netherlands,China,0.25
2051,Netherlands,Australia,0.0
2051,Netherlands,Chile,0.0
2051,Netherlands,Argentina,0.0
2051,Netherlands,DR Congo,0.0
2051,Netherlands,Indonesia,0.0
2051,Netherlands,Russia,0.0
2051,Netherlands,United States,0.0
2051,Netherlands,Brazil,0.0
2051,Netherlands,South Africa,0.0
2051,Netherlands,Peru,0.0
2051,Netherlands,Canada,0.0
2051,Netherlands,Others,0.0
2051,Spain,China,0.25
2051,Spain,Australia,0.0
2051,Spain,Chile,0.0
2051,Spain,Argentina,0.0
2051,Spain,DR Congo,0.0
2051,Spain,Indonesia,0.0
2051,Spain,Russia,0.0
2051,Spain,United States,0.0
2051,Spain,Brazil,0.0
2051,Spain,South Africa,0.0
2051,Spain,Peru,0.0
2051,Spain,Canada,0.0
2051,Spain,Others,0.0
2052,France,China,0.25
2052,France,Australia,0.0
2052,France,Chile,0.0
2052,France,Argentina,0.0
2052,France,DR Congo,0.0
2052,France,Indonesia,0.0
2052,France,Russia,0.0
2052,France,United States,0.0
2052,France,Brazil,0.0
2052,France,South Africa,0.0
2052,France,Peru,0.0
2052,France,Canada,0.0
2052,France,Others,0.0
2052,Germany,China,0.25
2052,Germany,Australia,0.0
2052,Germany,Chile,0.0
2052,Germany,Argentina,0.0
2052,Germany,DR Congo,0.0
2052,Germany,Indonesia,0.0
2052,Germany,Russia,0.0
2052,Germany,United States,0.0
2052,Germany,Brazil,0.0
2052,Germany,South Africa,0.0
2052,Germany,Peru,0.0
2052,Germany,Canada,0.0
2052,Germany,Others,0.0
2052,Italy,China,0.25
2052,Italy,Australia,0.0
2052,Italy,Chile,0.0
2052,Italy,Argentina,0.0
2052,Italy,DR Congo,0.0
2052,Italy,Indonesia,0.0
2052,Italy,Russia,0.0
2052,Italy,United States,0.0
2052,Italy,Brazil,0.0
2052,Italy,South Africa,0.0
2052,Italy,Peru,0.0
2052,Italy,Canada,0.0
2052,Italy,Others,0.0
2052,Netherlands,China,0.25
2052,Netherlands,Australia,0.0
2052,Netherlands,Chile,0.0
2052,Netherlands,Argentina,0.0
2052,Netherlands,DR Congo,0.0
2052,Netherlands,Indonesia,0.0
2052,Netherlands,Russia,0.0
2052,Netherlands,United States,0.0
2052,Netherlands,Brazil,0.0
2052,Netherlands,South Africa,0.0
2052,Netherlands,Peru,0.0
2052,Netherlands,Canada,0.0
2052,Netherlands,Others,0.0
2052,Spain,China,0.25
2052,Spain,Australia,0.0
2052,Spain,Chile,0.0
2052,Spain,Argentina,0.0
2052,Spain,DR Congo,0.0
2052,Spain,Indonesia,0.0
2052,Spain,Russia,0.0
2052,Spain,United States,0.0
2052,Spain,Brazil,0.0
2052,Spain,South Africa,0.0
2052,Spain,Peru,0.0
2052,Spain,Canada,0.0
2052,Spain,Others,0.0
2053,France,China,0.25
2053,France,Australia,0.0
2053,France,Chile,0.0
2053,France,Argentina,0.0
2053,France,DR Congo,0.0
2053,France,Indonesia,0.0
2053,France,Russia,0.0
2053,France,United States,0.0
2053,France,Brazil,0.0
2053,France,South Africa,0.0
2053,France,Peru,0.0
2053,France,Canada,0.0
2053,France,Others,0.0
